dataset,seed,variant,ari,nmi,acc,f1_macro,q_cell,q_gene,q_total,graph_enabled,negative_control,pca_ari,pca_nmi,pca_acc,delta_ari_vs_pca,regret_vs_pca,negative_transfer,win_vs_pca,tie_vs_pca,loss_vs_pca,rank_ari_desc,oracle_ari,oracle_source_variant,oracle_gain_vs_pca,oracle_gap
Limb_Muscle,3047,pca_kmeans,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.6395494034109215,0.6303831646888014,0.8711456552439685,0.7507644099663849,False,,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.0,0.0,False,False,True,False,11.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.644983163583128
Limb_Muscle,3047,pca_spectral_kmeans,0.6183698028434194,0.7323092658698841,0.7945766180608851,0.6821274414674158,0.6303831646888014,0.8711456552439685,0.7507644099663849,False,,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.32110769953666213,0.0,False,True,False,False,9.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.32387546404646583
Limb_Muscle,3047,rdg_cell_only,0.7198064508171023,0.7757719202163486,0.8649270913277053,0.767743579124914,0.6303831646888014,0.8711456552439685,0.7507644099663849,True,,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.42254434751034503,0.0,False,True,False,False,8.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.22243881607278293
Limb_Muscle,3047,rdg_gene_only,0.9422452668898852,0.9319478099439295,0.9741621898183679,0.9650715631435219,0.6303831646888014,0.8711456552439685,0.7507644099663849,True,,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.644983163583128,0.0,False,True,False,False,1.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.0
Limb_Muscle,3047,rdg_concat_kmeans,0.7765348148507132,0.8273150268007786,0.8526477359938603,0.7493152203316198,0.6303831646888014,0.8711456552439685,0.7507644099663849,False,,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.47927271154395595,0.0,False,True,False,False,6.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.165710452039172
Limb_Muscle,3047,rdg_always_on,0.9178236736167543,0.9139755268194685,0.9626502941928882,0.9471792058528626,0.6303831646888014,0.8711456552439685,0.7507644099663849,True,,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.6205615703099971,0.0,False,True,False,False,4.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.02442159327313087
Limb_Muscle,3047,safe_rdg_heuristic,0.7389417562255153,0.8394591828613862,0.9112304937324124,0.9442380813973325,0.6303831646888014,0.8711456552439685,0.7507644099663849,True,,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.44167965291875805,0.0,False,True,False,False,7.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.2033035106643699
Limb_Muscle,3047,neg_random_cell_graph,0.7858023023236052,0.7484852428423933,0.8529035558966488,0.7281997146395071,0.6303831646888014,0.8711456552439685,0.7507644099663849,True,random_cell_graph,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.4885401990168479,0.0,False,True,False,False,5.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.15644296456628004
Limb_Muscle,3047,neg_degree_shuffle_graph,0.6022726616878961,0.6452555411572447,0.7723202865182911,0.5837993514884817,0.6303831646888014,0.8711456552439685,0.7507644099663849,True,degree_preserving_shuffled_cell_graph,0.29726210330675723,0.5648311658296551,0.6508058326937836,0.30501055838113883,0.0,False,True,False,False,10.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.33997260520198913
Limb_Muscle,3047,neg_shuffled_gene_cell_graph,0.10386965132389099,0.13188992752817294,0.4136607828089025,0.39539848790142934,0.6303831646888014,0.8711456552439685,0.7507644099663849,True,shuffled_gene_module_cell_graph,0.29726210330675723,0.5648311658296551,0.6508058326937836,-0.19339245198286625,0.19339245198286625,True,False,False,True,12.0,0.9422452668898852,rdg_gene_only,0.644983163583128,0.8383756155659942
Limb_Muscle,3407,pca_kmeans,0.7303812946952729,0.7652327544724675,0.8053210539779995,0.6002512795922569,0.6289673700573255,0.8726866626710557,0.7508270163641906,False,,0.7303812946952729,0.7652327544724675,0.8053210539779995,0.0,0.0,False,False,True,False,8.0,0.9197775865308375,rdg_gene_only,0.1893962918355646,0.1893962918355646
