neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor,label_leakage_diagnostic,stage,variant,run_dir,snn_zero_row_fallback_rate
pca_cosine_knn,5,4.9565019607543945,1.0,0.8189609050750732,0.2462056428194046,0.3667774086378738,0.2456362545490265,0.1657811850309372,1.0,0.0,0.0,0.0,5.0,31.0,17.0,50.0,0.0,0.0,0.8916943521594685,0.8931140303611755,0.7822647169232368,Pollen,2,random_beta_uniform_0.1,1.0,1.0,3.9777544511959406,1.2827594980597496,1.2333299100399018,3.912670999765396,0.94989939853549,0.0501006066333502,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,random_beta_uniform_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/random_beta_uniform_0.1/seed2,
snn_jaccard_weighted_knn,5,4.342256546020508,0.9295681063122924,0.8200443387031555,0.244206890463829,0.3707641196013289,0.245298758149147,0.1587735414505005,0.245298758149147,0.1587735414505005,0.0066445182724252,0.0066445182724252,5.0,31.0,17.0,50.0,0.0,0.0,0.8897009966777408,0.8981582522392273,0.7974549606442451,Pollen,0,snn_neighbormix,1.0,1.0,3.8479752691357616,2.623592844605446,1.7412599310278891,6.900944650173187,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,snn_neighbormix,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/snn_neighbormix/seed0,0.0066445182724252
snn_jaccard_weighted_knn,5,4.276462554931641,0.9169435215946844,0.8187931776046753,0.2451605498790741,0.3720930232558139,0.2472973763942718,0.1640246212482452,0.2472973763942718,0.1640246212482452,0.0066445182724252,0.0066445182724252,5.0,33.0,15.0,50.0,0.0,0.0,0.891029900332226,0.9005032777786255,0.8065457418560982,Pollen,1,snn_neighbormix,1.0,1.0,3.851403719338791,2.63597885966301,1.7603181704878808,7.066772019863128,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,snn_neighbormix,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/snn_neighbormix/seed1,0.0066445182724252
snn_jaccard_weighted_knn,5,4.24932336807251,0.9069767441860463,0.8189609050750732,0.2462056428194046,0.3667774086378738,0.2456362545490265,0.1657811850309372,0.2456362545490265,0.1657811850309372,0.0033222591362126,0.0033222591362126,5.0,31.0,17.0,50.0,0.0,0.0,0.8916943521594685,0.8995121121406555,0.8148761093616486,Pollen,2,snn_neighbormix,1.0,1.0,3.8502749662472175,2.623172292113304,1.7310823440551757,6.842611747980118,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,snn_neighbormix,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/snn_neighbormix/seed2,0.0033222591362126
pca_cosine_knn,5,4.953795433044434,1.0,0.8200443387031555,0.244206890463829,0.3707641196013289,0.245298758149147,0.1587735414505005,1.0,0.0,0.0,0.0,5.0,31.0,17.0,50.0,0.0,0.0,0.8897009966777408,0.8924514651298523,0.7818401008844376,Pollen,0,truncated_normal_beta_mean0.05_std0.02,1.0,1.0,3.9762212242707577,1.2829597145318985,1.0484894759953023,3.558634105324745,0.9499052003026008,0.0500948044937104,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,truncated_normal_beta_mean0.05_std0.02,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/truncated_normal_beta_mean0.05_std0.02/seed0,
pca_cosine_knn,5,4.954550266265869,1.0,0.8187931776046753,0.2451605498790741,0.3720930232558139,0.2472973763942718,0.1640246212482452,1.0,0.0,0.0,0.0,5.0,33.0,15.0,50.0,0.0,0.0,0.891029900332226,0.8935224413871765,0.7860180884599686,Pollen,1,truncated_normal_beta_mean0.05_std0.02,1.0,1.0,3.975881321084347,1.2811998680233956,1.048951817303896,3.552402466535568,0.9499892309308052,0.0500107718165963,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,truncated_normal_beta_mean0.05_std0.02,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/truncated_normal_beta_mean0.05_std0.02/seed1,
pca_cosine_knn,5,4.9565019607543945,1.0,0.8189609050750732,0.2462056428194046,0.3667774086378738,0.2456362545490265,0.1657811850309372,1.0,0.0,0.0,0.0,5.0,31.0,17.0,50.0,0.0,0.0,0.8916943521594685,0.8931140303611755,0.7822647169232368,Pollen,2,truncated_normal_beta_mean0.05_std0.02,1.0,1.0,3.978279396426013,1.279089629650116,1.0528930373489858,3.543963313102722,0.9499409645795822,0.05005903262645,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,truncated_normal_beta_mean0.05_std0.02,results/experiments/neighbormix_beta_mechanism_20260617/full/Pollen/truncated_normal_beta_mean0.05_std0.02/seed2,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,0,fixed_beta_0.05,1.0,1.0,3.99309948939806,1.455190845908454,0.5493658519529092,2.561576776407086,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.05,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/fixed_beta_0.05/seed0,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,1,fixed_beta_0.05,1.0,1.0,3.993122443156911,1.455405236307818,0.5495869361616383,2.562344880745961,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.05,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/fixed_beta_0.05/seed1,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,2,fixed_beta_0.05,1.0,1.0,3.9931082260312274,1.4552825132528175,0.5494611841698106,2.562052013610418,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.05,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/fixed_beta_0.05/seed2,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,0,fixed_beta_0.1,1.0,1.0,3.99309948939806,2.91038169757678,1.098731700853946,5.123153542899169,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/fixed_beta_0.1/seed0,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,1,fixed_beta_0.1,1.0,1.0,3.993122443156911,2.910810473790536,1.0991738686338066,5.124689754098654,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/fixed_beta_0.1/seed1,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,2,fixed_beta_0.1,1.0,1.0,3.9931082260312274,2.9105650300016768,1.0989223660972829,5.12410403982951,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/fixed_beta_0.1/seed2,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,0,gaussian_noise_matched_anchor_target,1.0,1.0,3.9931152183322767,1.4554128053669746,0.822443912206934,3.024180557263585,0.949995470276246,0.0500045289737709,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,gaussian_matched,none,False,full,gaussian_noise_matched_anchor_target,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/gaussian_noise_matched_anchor_target/seed0,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,1,gaussian_noise_matched_anchor_target,1.0,1.0,3.993113322162805,1.4552811740969236,0.8235055016783569,3.028088135702106,0.9500106513786776,0.0499893479026818,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,gaussian_matched,none,False,full,gaussian_noise_matched_anchor_target,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/gaussian_noise_matched_anchor_target/seed1,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,2,gaussian_noise_matched_anchor_target,1.0,1.0,3.9931135948731176,1.4551427691028669,0.8231516402358047,3.023158304593884,0.9500037100954124,0.0499962890681882,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,gaussian_matched,none,False,full,gaussian_noise_matched_anchor_target,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/gaussian_noise_matched_anchor_target/seed2,
global_random_excluding_self,5,5.000000476837158,1.0,0.0684579387307167,0.3351857364177704,0.0002385389489377,8.862384856911376e-05,0.0031367561314255,0.0,0.0,0.0,0.0,5.0,18.0,9.0,50.0,0.0,0.0,0.2006783451360417,0.2006783187389373,0.0099688729271292,Shekhar,0,global_random_neighbor_control,1.0,1.0,4.000000015237233,3.5668495265910254,1.1271135010828193,5.760098188427778,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,global_random_neighbor_control,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/global_random_neighbor_control/seed0,
global_random_excluding_self,5,5.000000476837158,1.0,0.0674121007323265,0.3342320024967193,0.000149086843086,7.537168130511418e-05,0.0028929139953106,0.0,0.0,0.0,0.0,5.0,17.0,9.0,50.0,0.0,0.0,0.1981811405143496,0.1981811225414276,0.0081688445992767,Shekhar,1,global_random_neighbor_control,1.0,1.0,4.000000015237233,3.567612894509847,1.1246947824023663,5.7603778147353575,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,global_random_neighbor_control,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/global_random_neighbor_control/seed1,
global_random_excluding_self,5,5.000000476837158,1.0,0.069454088807106,0.3348840773105621,0.0001341781587774,8.282603084808215e-05,0.0030324955005198,0.0,0.0,0.0,0.0,5.0,18.0,9.0,50.0,0.0,0.0,0.2010361535594483,0.2010361105203628,0.0085285802371799,Shekhar,2,global_random_neighbor_control,1.0,1.0,4.000000015237233,3.5650052536565524,1.1260485104571742,5.759987283326113,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,global_random_neighbor_control,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/global_random_neighbor_control/seed2,
none,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Shekhar,0,nm_scmae_nomix,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,nm_scmae_nomix,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/nm_scmae_nomix/seed0,
none,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Shekhar,1,nm_scmae_nomix,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,nm_scmae_nomix,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/nm_scmae_nomix/seed1,
none,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Shekhar,2,nm_scmae_nomix,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,nm_scmae_nomix,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/nm_scmae_nomix/seed2,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,0,random_beta_uniform_0.1,1.0,1.0,3.99311451903104,1.4550311876747473,1.0509367875253353,3.454128914211805,0.9500132127736624,0.0499867873409619,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,random_beta_uniform_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/random_beta_uniform_0.1/seed0,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,1,random_beta_uniform_0.1,1.0,1.0,3.9931054549772327,1.4550594958691645,1.0502916981681036,3.452033258229494,0.95000195695947,0.0499980430082919,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,random_beta_uniform_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/random_beta_uniform_0.1/seed1,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,2,random_beta_uniform_0.1,1.0,1.0,3.9931263389685823,1.45371097433739,1.0491742841612832,3.447039144457533,0.950035783648491,0.0499642163801651,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,random_beta_uniform_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/random_beta_uniform_0.1/seed2,
snn_jaccard_weighted_knn,5,2.936305046081543,0.6074468878121506,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,0.0812448486685752,0.1126705706119537,0.1337681699590011,0.1337681699590011,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.9745763540267944,0.947367537021637,Shekhar,0,snn_neighbormix,1.0,1.0,3.931729288273118,3.125312154740095,1.1944649492247172,5.544361192962298,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,snn_neighbormix,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/snn_neighbormix/seed0,0.1337681699590011
snn_jaccard_weighted_knn,5,2.936305046081543,0.6074468878121506,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,0.0812448486685752,0.1126705706119537,0.1337681699590011,0.1337681699590011,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.9745763540267944,0.947367537021637,Shekhar,1,snn_neighbormix,1.0,1.0,3.9316638997170985,3.125391064870816,1.1948915197084156,5.544588460372045,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,snn_neighbormix,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/snn_neighbormix/seed1,0.1337681699590011
snn_jaccard_weighted_knn,5,2.936305046081543,0.6074468878121506,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,0.0812448486685752,0.1126705706119537,0.1337681699590011,0.1337681699590011,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.9745763540267944,0.947367537021637,Shekhar,2,snn_neighbormix,1.0,1.0,3.931755713413591,3.125406812188717,1.1946822085776008,5.544465307547496,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,snn_neighbormix,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/snn_neighbormix/seed2,0.1337681699590011
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,0,truncated_normal_beta_mean0.05_std0.02,1.0,1.0,3.993100957459062,1.4552234725453534,0.8229402311791022,3.0236114190748102,0.9500022756723828,0.0499977238028525,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,truncated_normal_beta_mean0.05_std0.02,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/truncated_normal_beta_mean0.05_std0.02/seed0,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,1,truncated_normal_beta_mean0.05_std0.02,1.0,1.0,3.99310933157483,1.4548172020854857,0.8228802082845226,3.023176241465486,0.950018012889016,0.0499819857842969,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,truncated_normal_beta_mean0.05_std0.02,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/truncated_normal_beta_mean0.05_std0.02/seed1,
pca_cosine_knn,5,4.98863697052002,1.0,0.8721168041229248,0.0630894154310226,0.2189340290719344,0.0812448486685752,0.1126705706119537,1.0,0.0,0.0,0.0,5.0,106.0,18.0,50.0,0.0,0.0,0.9728960119269474,0.973282754421234,0.9436135530471802,Shekhar,2,truncated_normal_beta_mean0.05_std0.02,1.0,1.0,3.9931119953019776,1.4554996138725145,0.82337113218382,3.0239220939863185,0.9499985417924248,0.0500014572874463,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,truncated_normal_beta_mean0.05_std0.02,results/experiments/neighbormix_beta_mechanism_20260617/full/Shekhar/truncated_normal_beta_mean0.05_std0.02/seed2,
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.3246678096870981,0.1042781248688697,0.1192926988005638,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50.0,0.0,0.0,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,0,fixed_beta_0.05,1.0,1.0,3.9960245146376137,1.2780542671887412,0.7628384923614148,2.627447330910299,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.05,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/fixed_beta_0.05/seed0,
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.3246678096870981,0.1042781248688697,0.1192926988005638,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50.0,0.0,0.0,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,1,fixed_beta_0.05,1.0,1.0,3.996006821623874,1.2782354114991097,0.7629371299201415,2.6264110372091336,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.05,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/fixed_beta_0.05/seed1,
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.3246678096870981,0.1042781248688697,0.1192926988005638,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50.0,0.0,0.0,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,2,fixed_beta_0.05,1.0,1.0,3.9960101378770942,1.2782113306845229,0.763184473089253,2.6265627454966305,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.05,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/fixed_beta_0.05/seed2,
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.3246678096870981,0.1042781248688697,0.1192926988005638,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50.0,0.0,0.0,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,0,fixed_beta_0.1,1.0,1.0,3.9960245146376137,2.556108536364304,1.5256770471835304,5.254894610577159,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/fixed_beta_0.1/seed0,
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.3246678096870981,0.1042781248688697,0.1192926988005638,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50.0,0.0,0.0,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,1,fixed_beta_0.1,1.0,1.0,3.996006821623874,2.5564708264751568,1.52587431875161,5.252822008604804,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/fixed_beta_0.1/seed1,
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.3246678096870981,0.1042781248688697,0.1192926988005638,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50.0,0.0,0.0,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,2,fixed_beta_0.1,1.0,1.0,3.9960101378770942,2.5564226602928506,1.5263690060521995,5.253125404607919,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,none,False,full,fixed_beta_0.1,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/fixed_beta_0.1/seed2,
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.3246678096870981,0.1042781248688697,0.1192926988005638,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50.0,0.0,0.0,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,0,gaussian_noise_matched_anchor_target,1.0,1.0,3.9960202760262375,1.2783984711807634,0.9600411008008652,2.8817920150028336,0.949995918168376,0.0500040810050753,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,gaussian_matched,none,False,full,gaussian_noise_matched_anchor_target,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/gaussian_noise_matched_anchor_target/seed0,
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.3246678096870981,0.1042781248688697,0.1192926988005638,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50.0,0.0,0.0,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,1,gaussian_noise_matched_anchor_target,1.0,1.0,3.996003066428413,1.277590302646988,0.95932134270875,2.881745396181941,0.9500185816755724,0.0499814174920579,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,gaussian_matched,none,False,full,gaussian_noise_matched_anchor_target,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/gaussian_noise_matched_anchor_target/seed1,
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.3246678096870981,0.1042781248688697,0.1192926988005638,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50.0,0.0,0.0,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,2,gaussian_noise_matched_anchor_target,1.0,1.0,3.996016225943734,1.2778171266946527,0.9590547908097504,2.878208733888136,0.950007047317922,0.0499929519001549,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,gaussian_matched,none,False,full,gaussian_noise_matched_anchor_target,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/gaussian_noise_matched_anchor_target/seed2,
global_random_excluding_self,5,5.000000476837158,1.0,0.0255855899304151,0.4201829731464386,0.0002571795970852,0.0001357336877845,0.0038811205886304,0.0,0.0,0.0,0.0,5.0,15.0,9.0,50.0,0.0,0.0,0.1764144877839691,0.1764144897460937,0.004988208936993,Tosches,0,global_random_neighbor_control,1.0,1.0,4.000000015237239,3.340490322063367,1.6565388424528968,6.511020976636144,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,global_random_neighbor_control,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/global_random_neighbor_control/seed0,
global_random_excluding_self,5,5.000000476837158,1.0,0.0226643178611993,0.4191274642944336,0.0001714530647235,0.0001202552739414,0.003653387306258,0.0,0.0,0.0,0.0,5.0,18.0,9.0,50.0,0.0,0.0,0.1729747106729532,0.1729747056961059,0.0077405192423611,Tosches,1,global_random_neighbor_control,1.0,1.0,4.000000015237239,3.3405858491030003,1.6576028653110064,6.511494184782107,0.8999998569488525,0.1000000163912773,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,none,False,full,global_random_neighbor_control,results/experiments/neighbormix_beta_mechanism_20260617/full/Tosches/global_random_neighbor_control/seed1,
