dataset,method,seed,variant,ablation_method,neighbor_backend,pseudo_weight,pseudo_gate_p,edge_dropout_keep,alpha_mean,beta_mean,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,bad_edge_ratio,oracle_neighbor,acc,nmi,ari,f1_macro,fmi,v_measure,homogeneity,completeness,n_pred_clusters,silhouette,protocol,cluster_method,uses_known_k,stage,run_dir,group,nomix_ari,nomix_f1_macro,delta_ari_vs_nomix,delta_f1_vs_nomix,ari_rank
worm_neuron_cell,mixed_target_local_mix,1,mixed_target_local_mix,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500283857341856,0.0499716121295932,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,mixed,local_mix,0.0,none,0.670090778786431,0.6053742053261054,0.4272017566602041,0.6409727628736699,0.5134926440659,0.6053742053261052,0.5974357352389936,0.6135264823672076,10,,fixed,kmeans_known_k,True,stage3,results/experiments/neighbormix_beta_mechanism_20260617/stage3/worm_neuron_cell/mixed_target_local_mix/seed1,negative,0.5116519893983323,0.7256176500182898,-0.08445023273812824,-0.08464488714461993,1.0
worm_neuron_cell,mixed_target_local_mix,2,mixed_target_local_mix,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500123819801956,0.0499876176589168,truncated_normal,0.0999999999999999,0.1,0.05,0.02,0.5,mixed,local_mix,0.0,none,0.619684663162924,0.6237649263163526,0.3735711295273689,0.6098025336164619,0.4830640547873278,0.6237649263163527,0.6027867932230634,0.6462558662763586,10,,fixed,kmeans_known_k,True,stage3,results/experiments/neighbormix_beta_mechanism_20260617/stage3/worm_neuron_cell/mixed_target_local_mix/seed2,negative,0.5235360674895352,0.6823775970888761,-0.1499649379621663,-0.07257506347241427,2.0
Macosko,fixed_beta_0.05_bad0,0,fixed_beta_0.05_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5576459560792716,0.621260082606654,0.3792751091819349,0.5566871465234807,0.6017083073342447,0.6212600826066541,0.8162237865154001,0.5014769880345077,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0/seed0,negative,0.3878266965764106,0.4836887227059757,-0.008551587394475701,0.07299842381750504,9.0
Macosko,fixed_beta_0.05_bad0,1,fixed_beta_0.05_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5135913229780397,0.6116448653837354,0.3821678938220423,0.5340096335511161,0.6040186389271903,0.6116448653837353,0.8076574929671149,0.4921931503660651,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0/seed1,negative,0.382798485100648,0.6174183150854969,-0.0006305912786057077,-0.08340868153438086,8.0
Macosko,fixed_beta_0.05_bad0,2,fixed_beta_0.05_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5676218532404927,0.6198483685148465,0.3880619270126847,0.6518629878583705,0.6089579045379935,0.6198483685148466,0.8042606284870664,0.504231120573468,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0/seed2,negative,0.3038171975678505,0.4604124327872176,0.08424472944483419,0.19145055507115288,5.0
Macosko,fixed_beta_0.05_bad0.1,0,fixed_beta_0.05_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.6668898410998036,0.6834898440495345,0.5422149720900267,0.6510459004244892,0.7239035067316693,0.6834898440495345,0.8362963357980766,0.5778975008610858,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0.1/seed0,negative,0.3878266965764106,0.4836887227059757,0.15438827551361606,0.1673571777185135,7.0
Macosko,fixed_beta_0.05_bad0.1,1,fixed_beta_0.05_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.5128325299053741,0.6029133864809262,0.3782095379361099,0.486205549626929,0.6007913390761548,0.6029133864809262,0.8000111281944653,0.4837359621188135,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0.1/seed1,negative,0.382798485100648,0.6174183150854969,-0.004588947164538115,-0.13121276545856791,11.0
Macosko,fixed_beta_0.05_bad0.1,2,fixed_beta_0.05_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.4690680235672201,0.5668722515343179,0.294578557494974,0.558458950273866,0.5288550579513484,0.5668722515343179,0.7740278705162393,0.4471894670122009,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0.1/seed2,negative,0.3038171975678505,0.4604124327872176,-0.009238640072876503,0.09804651748664844,12.0
Macosko,fixed_beta_0.05_bad0.2,0,fixed_beta_0.05_bad0.2,beta_control,pca_cosine_knn_bad_edge_injected_0.2,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.2,none,0.6694786645241921,0.6775186297567869,0.5478130090754971,0.563626094741748,0.7277942653295262,0.6775186297567869,0.8354569596423981,0.5698010253165481,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0.2/seed0,negative,0.3878266965764106,0.4836887227059757,0.1599863124990865,0.07993737203577228,4.0
Macosko,fixed_beta_0.05_bad0.2,1,fixed_beta_0.05_bad0.2,beta_control,pca_cosine_knn_bad_edge_injected_0.2,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.2,none,0.5590073201214069,0.6241380922742942,0.3852520744075065,0.637909583583825,0.6066231952853051,0.6241380922742943,0.8104825495331467,0.5074632096046101,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0.2/seed1,negative,0.382798485100648,0.6174183150854969,0.0024535893068584613,0.020491268498328052,7.0
Macosko,fixed_beta_0.05_bad0.2,2,fixed_beta_0.05_bad0.2,beta_control,pca_cosine_knn_bad_edge_injected_0.2,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.2,none,0.5385645420460632,0.6168720525053876,0.383930042822336,0.5774977597940001,0.6054541208759116,0.6168720525053877,0.8179703088329828,0.4951413874872679,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0.2/seed2,negative,0.3038171975678505,0.4604124327872176,0.08011284525448548,0.11708532700678248,7.0
Macosko,fixed_beta_0.05_bad0.4,0,fixed_beta_0.05_bad0.4,beta_control,pca_cosine_knn_bad_edge_injected_0.4,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.4,none,0.5665282985181218,0.6257635428448304,0.381942706950958,0.6561339393028899,0.6038887549319485,0.6257635428448303,0.8163532800045046,0.5073217769038116,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0.4/seed0,negative,0.3878266965764106,0.4836887227059757,-0.0058839896254526125,0.1724452165969142,8.0
Macosko,fixed_beta_0.05_bad0.4,1,fixed_beta_0.05_bad0.4,beta_control,pca_cosine_knn_bad_edge_injected_0.4,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.4,none,0.5200187466523835,0.61537369027841,0.3858668181253565,0.5294565772740112,0.6069786604725604,0.6153736902784099,0.8200747767718933,0.4924515299163308,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0.4/seed1,negative,0.382798485100648,0.6174183150854969,0.0030683330247084917,-0.08796173781148575,6.0
Macosko,fixed_beta_0.05_bad0.4,2,fixed_beta_0.05_bad0.4,beta_control,pca_cosine_knn_bad_edge_injected_0.4,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.4,none,0.5597214783074451,0.6233688137431644,0.3873911455765955,0.6541308598831869,0.6084762456536074,0.6233688137431644,0.8105812283954328,0.5064083764293754,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.05_bad0.4/seed2,negative,0.3038171975678505,0.4604124327872176,0.08357394800874496,0.19371842709596926,6.0
Macosko,fixed_beta_0.1_bad0,0,fixed_beta_0.1_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5230762363863596,0.6128796636932126,0.3769024644167392,0.5623962687799303,0.599693249477332,0.6128796636932125,0.8131298423927428,0.4917708401310606,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0/seed0,negative,0.3878266965764106,0.4836887227059757,-0.010924232159671421,0.07870754607395464,10.0
Macosko,fixed_beta_0.1_bad0,1,fixed_beta_0.1_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6615113372612034,0.6749428595859188,0.5359461830707533,0.5516889325728304,0.7196223460363959,0.6749428595859189,0.8312615155421125,0.5681098512868232,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0/seed1,negative,0.382798485100648,0.6174183150854969,0.15314769797010525,-0.06572938251266658,4.0
Macosko,fixed_beta_0.1_bad0,2,fixed_beta_0.1_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.508391358685949,0.6177578343749399,0.3788974501177174,0.556128500779326,0.6013942453175729,0.6177578343749399,0.8199020934888751,0.495575313568977,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0/seed2,negative,0.3038171975678505,0.4604124327872176,0.07508025254986689,0.09571606799210836,8.0
Macosko,fixed_beta_0.1_bad0.1,0,fixed_beta_0.1_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.5177646848777004,0.618070151160114,0.3665437402226893,0.5601359661909192,0.591136598903443,0.6180701511601141,0.8284653367448582,0.492895518605865,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0.1/seed0,negative,0.3878266965764106,0.4836887227059757,-0.021282956353721294,0.07644724348494353,12.0
Macosko,fixed_beta_0.1_bad0.1,1,fixed_beta_0.1_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.6631181931797894,0.668554260656391,0.5389249214137706,0.5868373447262084,0.72175741214152,0.6685542606563909,0.8177075508557752,0.5654193901357338,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0.1/seed1,negative,0.382798485100648,0.6174183150854969,0.15612643631312256,-0.03058097035928853,3.0
Macosko,fixed_beta_0.1_bad0.1,2,fixed_beta_0.1_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.512185324049277,0.6156153266694834,0.3754757740117565,0.5723168943267634,0.5985707635234888,0.6156153266694835,0.8180428473482839,0.4934976364610932,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0.1/seed2,negative,0.3038171975678505,0.4604124327872176,0.071658576443906,0.11190446153954575,10.0
Macosko,fixed_beta_0.1_bad0.2,0,fixed_beta_0.1_bad0.2,beta_control,pca_cosine_knn_bad_edge_injected_0.2,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.2,none,0.6693224424209963,0.6864763849558445,0.5451760400130813,0.6428933301443128,0.7259816394988611,0.6864763849558445,0.8410939181239756,0.5798779471430501,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0.2/seed0,negative,0.3878266965764106,0.4836887227059757,0.15734934343667067,0.15920460743833714,5.0
Macosko,fixed_beta_0.1_bad0.2,1,fixed_beta_0.1_bad0.2,beta_control,pca_cosine_knn_bad_edge_injected_0.2,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.2,none,0.5205320478485984,0.6164716611386754,0.3628987821792756,0.5627021739984456,0.5881166442814463,0.6164716611386754,0.8263798598820445,0.4916005358864959,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0.2/seed1,negative,0.382798485100648,0.6174183150854969,-0.019899702921372386,-0.05471614108705136,12.0
Macosko,fixed_beta_0.1_bad0.2,2,fixed_beta_0.1_bad0.2,beta_control,pca_cosine_knn_bad_edge_injected_0.2,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.2,none,0.6659301910373148,0.6785072063771478,0.5302888513941606,0.6649128414726613,0.7157054497392661,0.6785072063771477,0.8305457633540899,0.5735195178688643,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0.2/seed2,negative,0.3038171975678505,0.4604124327872176,0.22647165382631007,0.20450040868544367,3.0
Macosko,fixed_beta_0.1_bad0.4,0,fixed_beta_0.1_bad0.4,beta_control,pca_cosine_knn_bad_edge_injected_0.4,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.4,none,0.6517362970898054,0.6697717498881326,0.5423122004782871,0.4796526307267332,0.7240529167629854,0.6697717498881327,0.8280171379625945,0.5623071675033238,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0.4/seed0,negative,0.3878266965764106,0.4836887227059757,0.1544855039018765,-0.004036091979242484,6.0
Macosko,fixed_beta_0.1_bad0.4,1,fixed_beta_0.1_bad0.4,beta_control,pca_cosine_knn_bad_edge_injected_0.4,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.4,none,0.5156668452062132,0.6215810766407556,0.3783943898891008,0.5465334017496325,0.6009018065117978,0.6215810766407556,0.8293259831250416,0.4970666351180744,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0.4/seed1,negative,0.382798485100648,0.6174183150854969,-0.004404095211547221,-0.07088491333586444,10.0
Macosko,fixed_beta_0.1_bad0.4,2,fixed_beta_0.1_bad0.4,beta_control,pca_cosine_knn_bad_edge_injected_0.4,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.4,none,0.5164702731655062,0.6157323828212219,0.3772276923860634,0.5718802334372848,0.6000005635094936,0.615732382821222,0.8179100025731115,0.4936964862585126,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/fixed_beta_0.1_bad0.4/seed2,negative,0.3038171975678505,0.4604124327872176,0.07341049481821288,0.11146780065006717,9.0
Macosko,random_beta_uniform_0.1_bad0,0,random_beta_uniform_0.1_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.950003647702081,0.0499963524591709,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.5642742367434387,0.6194858127555044,0.3768237487651865,0.6529239886708077,0.5998319046925275,0.6194858127555045,0.80790574424964,0.5023318768059518,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0/seed0,negative,0.3878266965764106,0.4836887227059757,-0.011002947811224129,0.16923526596483202,11.0
Macosko,random_beta_uniform_0.1_bad0,1,random_beta_uniform_0.1_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500080565001284,0.0499919434211083,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.686194429566149,0.6852154288053748,0.5580397388951099,0.6337488684502359,0.7349595784459397,0.6852154288053749,0.8339429168370701,0.5815078489476153,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0/seed1,negative,0.382798485100648,0.6174183150854969,0.17524125379446193,0.016330553364738987,1.0
Macosko,random_beta_uniform_0.1_bad0,2,random_beta_uniform_0.1_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500379283470768,0.0499620717074722,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6612212104981253,0.6684275645049572,0.5350112968845268,0.6340047564295133,0.7192299265935613,0.6684275645049571,0.8083079351190795,0.5698185699768625,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0/seed2,negative,0.3038171975678505,0.4604124327872176,0.23119409931667623,0.17359232364229565,1.0
Macosko,random_beta_uniform_0.1_bad0.1,0,random_beta_uniform_0.1_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.950003647702081,0.0499963524591709,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.7044277807534369,0.667008018814481,0.5491416791926154,0.6638916952880928,0.7295308455138797,0.667008018814481,0.7877023970866326,0.5783858216456753,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0.1/seed0,negative,0.3878266965764106,0.4836887227059757,0.16131498261620475,0.1802029725821171,3.0
Macosko,random_beta_uniform_0.1_bad0.1,1,random_beta_uniform_0.1_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.9500080565001284,0.0499919434211083,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.6618460989109087,0.6667852294004718,0.556252155628113,0.5420173155541307,0.7338376616350774,0.6667852294004718,0.8094475268535941,0.5668754182572622,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0.1/seed1,negative,0.382798485100648,0.6174183150854969,0.17345367052746502,-0.07540099953136625,2.0
Macosko,random_beta_uniform_0.1_bad0.1,2,random_beta_uniform_0.1_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.9500379283470768,0.0499620717074722,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.6987145152651312,0.6780344584806896,0.5295028133183619,0.7462485928224853,0.7160236312560346,0.6780344584806896,0.8049862539727126,0.5856702804550962,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0.1/seed2,negative,0.3038171975678505,0.4604124327872176,0.22568561575051138,0.28583616003526774,4.0
Macosko,random_beta_uniform_0.1_bad0.2,0,random_beta_uniform_0.1_bad0.2,beta_control,pca_cosine_knn_bad_edge_injected_0.2,0.3,1.0,1.0,0.950003647702081,0.0499963524591709,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.2,none,0.6909926798785931,0.685061960078933,0.5640160095029139,0.6524516421446332,0.7390425513102319,0.6850619600789329,0.8317056659646962,0.5823787801456455,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0.2/seed0,negative,0.3878266965764106,0.4836887227059757,0.17618931292650325,0.16876291943865757,1.0
Macosko,random_beta_uniform_0.1_bad0.2,1,random_beta_uniform_0.1_bad0.2,beta_control,pca_cosine_knn_bad_edge_injected_0.2,0.3,1.0,1.0,0.9500080565001284,0.0499919434211083,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.2,none,0.540550794500982,0.6165523388811484,0.3818019633717402,0.6334822380972568,0.6041634820944147,0.6165523388811485,0.7963087003896079,0.5030053946833035,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0.2/seed1,negative,0.382798485100648,0.6174183150854969,-0.0009965217289077954,0.01606392301175985,9.0
Macosko,random_beta_uniform_0.1_bad0.2,2,random_beta_uniform_0.1_bad0.2,beta_control,pca_cosine_knn_bad_edge_injected_0.2,0.3,1.0,1.0,0.9500379283470768,0.0499620717074722,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.2,none,0.5488082485270488,0.597904577570281,0.3715498095854983,0.652118572005925,0.5961298886372168,0.597904577570281,0.7679874576317849,0.4894976399784009,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0.2/seed2,negative,0.3038171975678505,0.4604124327872176,0.0677326120176478,0.19170613921870744,11.0
Macosko,random_beta_uniform_0.1_bad0.4,0,random_beta_uniform_0.1_bad0.4,beta_control,pca_cosine_knn_bad_edge_injected_0.4,0.3,1.0,1.0,0.950003647702081,0.0499963524591709,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.4,none,0.6870424924120693,0.6811582125376456,0.557529042997847,0.6523097237954812,0.7346654600293477,0.6811582125376455,0.8268580323416437,0.57911325078468,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0.4/seed0,negative,0.3878266965764106,0.4836887227059757,0.1697023464214364,0.16862100108950556,2.0
Macosko,random_beta_uniform_0.1_bad0.4,1,random_beta_uniform_0.1_bad0.4,beta_control,pca_cosine_knn_bad_edge_injected_0.4,0.3,1.0,1.0,0.9500080565001284,0.0499919434211083,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.4,none,0.5112926263167291,0.6213454759235131,0.3878735253184062,0.5560020141381489,0.6086548015661288,0.6213454759235132,0.8212712185791989,0.4997010131652788,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0.4/seed1,negative,0.382798485100648,0.6174183150854969,0.0050750402177581755,-0.06141630094734807,5.0
Macosko,random_beta_uniform_0.1_bad0.4,2,random_beta_uniform_0.1_bad0.4,beta_control,pca_cosine_knn_bad_edge_injected_0.4,0.3,1.0,1.0,0.9500379283470768,0.0499620717074722,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.4,none,0.6992947687912873,0.6705826375579604,0.530835692885681,0.7505725753083552,0.7171735439414908,0.6705826375579603,0.7910049570368445,0.5819819135092941,12,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Macosko/random_beta_uniform_0.1_bad0.4/seed2,negative,0.3038171975678505,0.4604124327872176,0.22701849531783047,0.2901601425211376,2.0
Tosches,fixed_beta_0.05_bad0,0,fixed_beta_0.05_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.663201885983712,0.7463825210587574,0.5370788741964889,0.6907624053857718,0.614922380465111,0.7463825210587574,0.7874245999847101,0.7094068754256415,15,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Tosches/fixed_beta_0.05_bad0/seed0,negative,0.5278987630197263,0.7135889686074948,0.009180111176762651,-0.02282656322172294,10.0
Tosches,fixed_beta_0.05_bad0,1,fixed_beta_0.05_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6377518216888127,0.738418956169582,0.5315622630043562,0.6994878033087902,0.6138357268413597,0.7384189561695821,0.7959111885312132,0.6886730175325897,15,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Tosches/fixed_beta_0.05_bad0/seed1,negative,0.5220412382701718,0.6391057283098266,0.009521024734184369,0.06038207499896364,3.0
Tosches,fixed_beta_0.05_bad0,2,fixed_beta_0.05_bad0,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6424132018859837,0.757495030724133,0.5372238871891293,0.6353138003261232,0.6128696083935464,0.7574950307241332,0.7773823584782562,0.7385998535861182,15,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Tosches/fixed_beta_0.05_bad0/seed2,negative,0.5255762145236066,0.6595203145919436,0.01164767266552269,-0.024206514265820434,6.0
Tosches,fixed_beta_0.05_bad0.1,0,fixed_beta_0.05_bad0.1,beta_control,pca_cosine_knn_bad_edge_injected_0.1,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.1,none,0.6660415773681955,0.7475473801538479,0.5385923921252048,0.6928082048687835,0.6162133451365385,0.747547380153848,0.78845972641489,0.7106713889419528,15,,fixed,kmeans_known_k,True,stage4,results/experiments/neighbormix_beta_mechanism_20260617/stage4/Tosches/fixed_beta_0.05_bad0.1/seed0,negative,0.5278987630197263,0.7135889686074948,0.010693629105478553,-0.020780763738711294,9.0
